web_scraper_order,web_scraper_start_url,data-page-selector,name_1,multiple_data_spesifik_place,BreadcrumbList_ListItem_name_4,Product_Offer_price_0,room_type_0,bathroom_0,apartment_size_0,luas2_Bangunan,certificate_0,view_0,interior_0,apartment_facilities_0,area_facilities_0,makesure_tipe,floor_level_0,Multipel_detail
1763653109-37,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=13,https://www.99.co/id/properti/dijual-rumah-kost-exlusive-3-lantai-di-jl-tiong-jakarta-selatan-1006804356,"Rumah Nyaman di Setiabudi, Jakarta Selatan, LT 175m² Bangunan 400m²",1,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.800.000.000,29,28,175 m²Luas Tanah,400 m²Luas Bangunan,1,29,Full Furnished,Fasilitas AreaKeamanan 24 Jam,,RumahJualDiperbaharui : 07 Jul 2025 10:29,Full Furnished,Detail PropertiCarpots1InteriorFull FurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleKamar Tidur29Kamar Mandi28Tanya Lebih LanjutLihat Lebih Sedikit
1763653121-38,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=13,https://www.99.co/id/properti/rumah-dijual-23mily-setiabudi-cp-1005260594,"Rumah area Setiabudi, Area Elite LT 495m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.000.000.000,4,4,495 m²Luas Tanah,335 m²Luas Bangunan,SHM,Sale,Unfurnished,Fasilitas RumahWifi,Keamanan 24 JamTaman,RumahJualDiperbaharui : 11 Okt 2025 10:37,2,Detail PropertiSertifikatSHMCarpots2InteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763653133-39,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=13,https://www.99.co/id/properti/rumah-dijual-8mily-setiabudi-cp-1009208773,"Properti Strategis 3 KT LT 165m2m² di Setiabudi, Jakarta Selatan",2,"Setiabudi, Jakarta Selatan, Jakarta",Rp 8.500.000.000,3,3,165 m²Luas Tanah,274 m²Luas Bangunan,2,Sale,Unfurnished,,,RumahJualDiperbaharui : 27 Okt 2025 12:50,1,Detail PropertiGarasi2Carpots1InteriorUnfurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur3Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763653145-40,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=13,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1007439630,"EXCLUSIVE PROPERTY! Apartemen Kawasan Setiabudi, 3 KT, Luas 106m², Area Strategis, View Kota",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.100.000.000,3,2,106 m²Luas Apartemen,,Puri Imperium,,Semi Furnished,Fasilitas AreaKolam Renang,,ApartemenJualDiperbaharui : 13 Okt 2025 18:42,11,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai11Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763653169-41,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/dijual-rumah-di-setiabudi-timur-cocok-untuk-kostan-shm-1009185705,"HOT PROPERTY! Rumah Strategis area Setiabudi, LT 180m² LB 250m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.700.000.000,4,2,180 m²Luas Tanah,250 m²Luas Bangunan,SHM,Rumah,Unfurnished,Fasilitas AreaKeamanan 24 JamDekat Tempat Ibadah,,RumahJualDiperbaharui : 10 Sep 2025 17:08,1,Detail PropertiSertifikatSHMCarpots1Daya Listrik2200 WattInteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763653180-42,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1008963102,"Apartemen Eksklusif di Setiabudi, 3 KT, Luas 155m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Setiabudi Sky Garden,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,3,2,155 m²Luas Apartemen,,Setiabudi Sky Garden,,Full Furnished,Fasilitas AreaKolam Renang,,ApartemenJualDiperbaharui : 13 Okt 2025 18:30,22,Detail PropertiNama ApartemenSetiabudi Sky GardenTingkat Lantai22Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653193-43,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/dijual-rumah-1-lantai-bisa-dibangun-untuk-kostan-di-setiabudi-jakarta-selatan-1011252002,"KESEMPATAN TERBAIK! Rumah Nyaman area Setiabudi, LT 221235m² Bangunan 235m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 9.500.000.000,4,2,221235 m²Luas Tanah,235 m²Luas Bangunan,SHM,Rumah,Unfurnished,Fasilitas AreaKeamanan 24 Jam,,RumahJualDiperbaharui : 10 Sep 2025 05:37,1,Detail PropertiSertifikatSHMCarpots1Daya Listrik3500 WattInteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763653204-44,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1006325919,"Apartemen Kawasan Setiabudi, 2 KT, Luas 63m², Lokasi Premium",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.300.000.000,2,1,63 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Semi Furnished,Fasilitas AreaKolam Renang,,ApartemenJualDiperbaharui : 13 Okt 2025 19:25,28,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTingkat Lantai28Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763653216-45,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-51mily-setiabudi-cp-1010350364,"Rumah Berkualitas Setiabudi, Jakarta Selatan, Luas 540m² LB 1100m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 51.000.000.000,4,5,540 m²Luas Tanah,1100 m²Luas Bangunan,SHM,Sale,,Fasilitas RumahKolam Renang,,RumahJualDiperbaharui : 12 Okt 2025 13:40,3,Detail PropertiSertifikatSHMGarasi3Daya Listrik33000 WattJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi5Tanya Lebih LanjutLihat Lebih Sedikit
1763653229-46,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-6mily-setiabudi-cp-1003991980,"Rumah 3 Kamar di Pinggir Kota Setiabudi, Jakarta Selatan - Lokasi Strategis",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.900.000.000,3,3,212 m²Luas Tanah,260 m²Luas Bangunan,SHM,Sale,Unfurnished,,,RumahJualDiperbaharui : 17 Okt 2025 07:16,2200 Watt,Detail PropertiSertifikatSHMDaya Listrik2200 WattInteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleKamar Tidur3Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763653240-47,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-13mily-setiabudi-cp-1011514031,"Rumah Minimalis di Setiabudi, Jakarta Selatan, LT 307m² LB 280m²",Rumah,"Setiabudi, Jakarta Selatan, Jakarta",Rp 13.500.000.000,3,3,307 m²Luas Tanah,280 m²Luas Bangunan,Rumah,,,,,RumahJualDiperbaharui : 25 Sep 2025 13:16,Sale,Detail PropertiTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur3Kamar Mandi3
1763653251-48,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/dijual-rumah-lux-dan-exclusive-lingkungan-tenang-dan-nyaman-di-kuningan-timur-1010244749,"Rumah di Setiabudi, Jakarta Selatan, LT 1039m² Bangunan 1500m²",8,"Setiabudi, Jakarta Selatan, Jakarta",Rp 57.000.000.000,6,2,1039 m²Luas Tanah,1500 m²Luas Bangunan,8,2,,,,RumahJualDiperbaharui : 23 Mei 2025 08:55,6,Detail PropertiGarasi8Carpots6Tipe PropertiRumahTipe IklanSaleKamar Tidur6Kamar Mandi2
1763653262-49,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1011729958,"LOKASI PREMIUM! Apartemen Kawasan Setiabudi, 1 KT, Luas 25m2m², Strategis",1,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.500.000.000,1,1,25 m²Luas Apartemen,,1,,Full Furnished,Fasilitas AreaDekat Tempat IbadahKolam RenangTaman,,ApartemenJualDiperbaharui : 29 Okt 2025 10:31,Apartemen,Detail PropertiTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653273-50,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-11miliar-setiabudi-cp-1009300460,"Rumah area , Jakarta Selatan, LT 259m2m² LB 250m2m²",Rumah,"Setiabudi, Jakarta Selatan, Jakarta",Rp 11.000.000.000,4,2,259 m²Luas Tanah,250 m²Luas Bangunan,Rumah,,,,,RumahJualDiperbaharui : 05 Nov 2025 20:10,Sale,Detail PropertiTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2
1763653286-51,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1011552670,"PRIME LOCATION! Apartemen Kawasan Setiabudi, 2 KT, Luas 83m², Premium",The Elements Kuningan Apartment,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.500.000.000,2,2,83 m²Luas Apartemen,,The Elements Kuningan Apartment,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 29 Sep 2025 12:05,29,Detail PropertiNama ApartemenThe Elements Kuningan ApartmentTingkat Lantai29Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653300-52,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-11mily-setiabudi-cp-1010795542,"Rumah Luas Tanah 375m² di Setiabudi, Jakarta Selatan - Akses Mudah",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 11.000.000.000,4,3,375 m²Luas Tanah,210 m²Luas Bangunan,SHM,Hook,Unfurnished,Fasilitas RumahDapur,Dekat Tempat Ibadah,RumahJualDiperbaharui : 12 Okt 2025 09:38,5500 Watt,Detail PropertiSertifikatSHMDaya Listrik5500 WattInteriorUnfurnishedTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763653312-53,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-setiabudi-sky-garden-2br-semi-furnished-1005085497,"Apartemen Premium di Setiabudi, 1 KM, Luas 63m², Lokasi Strategis, Dekat Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.800.000.000,2,1,63 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Semi Furnished,,,ApartemenJualDiperbaharui : 26 Agt 2025 15:39,35,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTingkat Lantai35Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763653325-54,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-mewah-lokasi-premium-di-mega-kuningan-jaksel-oc16480-1011186911,"PROMO SPESIAL! Rumah Ready Stock di Setiabudi, Jakarta Selatan, Luas 540m² LB 1100m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 51.000.000.000,4,5,540 m²Luas Tanah,1100 m²Luas Bangunan,SHM,Sale,,Fasilitas RumahKolam Renang,,RumahJualDiperbaharui : 09 Sep 2025 13:33,3,Detail PropertiSertifikatSHMGarasi3Daya Listrik33000 WattJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi5Tanya Lebih LanjutLihat Lebih Sedikit
1763653338-55,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-dijual-22mily-setiabudi-cp-1010228408,"Rumah Strategis dengan 4 Kamar Tidur dan 4 Kamar Mandi di Area Setiabudi, Jakarta Selatan",4,"Setiabudi, Jakarta Selatan, Jakarta",Rp 22.000.000.000,4,4,334 m²Luas Tanah,860 m²Luas Bangunan,4,Rumah,Semi Furnished,Fasilitas RumahTV KabelCCTVWifi,Taman,RumahJualDiperbaharui : 11 Okt 2025 07:23,4,Detail PropertiGarasi4Carpots4Daya Listrik16500 WattInteriorSemi FurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763653349-56,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011347530,"HOT UNIT! Apartemen di Setiabudi, 2 KM, Luas 87m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.950.000.000,2,2,87 m²Luas Apartemen,,Apartemen,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVWifiMesin Cuci,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 11 Okt 2025 00:01,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653360-57,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/apartemen-dijual-23miliar-setiabudi-cp-1012027963,"PREMIUM CHOICE! Apartemen Kawasan , 3 KM, Luas 355m2m², Lokasi Premium, Fasilitas Terbaik",St Regis,"Setiabudi, Jakarta Selatan, Jakarta",Rp 23.000.000.000,3,3,355 m²Luas Apartemen,,St Regis,,,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 06 Nov 2025 20:40,1,Detail PropertiNama ApartemenSt RegisTingkat Lantai1Tipe PropertiApartemenTipe IklanSale
1763653371-58,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/for-sale-setiabudi-sky-garden-apartment-at-south-jakarta-1005921748,"UNIT TERBAIK! Apartemen di Setiabudi, Jakarta Selatan, 1 KM, Luas 63m², Harga Terbaik",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.900.000.000,2,1,63 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,,,ApartemenJualDiperbaharui : 21 Agt 2025 16:03,Apartemen,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653382-59,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/for-sale-setiabudi-residences-apartment-in-south-jakarta-1006600931,"BEST DEAL! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KT, Luas 99m², Siap Ditempati, View Kota",Setiabudi Residences,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.800.000.000,2,2,99 m²Luas Apartemen,,Setiabudi Residences,,Semi Furnished,,,ApartemenJualDiperbaharui : 21 Agt 2025 03:16,Apartemen,Detail PropertiNama ApartemenSetiabudi ResidencesTipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763653392-60,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=12,https://www.99.co/id/properti/rumah-mewah-siap-huni-di-pusat-kota-1011297523,"DIJUAL CEPAT! Rumah di Setiabudi, Jakarta Selatan, Luas 334m² LB 860m² HARGA NEGO!",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 21.000.000.000,4,4,334 m²Luas Tanah,860 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 10 Sep 2025 15:24,4,Detail PropertiSertifikatSHMGarasi4Carpots4InteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763653424-61,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1011655442,"BEST DEAL! Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KT, Luas 135m²",Setiabudi Skygarden,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.200.000.000,3,2,135 m²Luas Apartemen,,Setiabudi Skygarden,,Full Furnished,Fasilitas ApartemenKolam RenangInternetCCTVTeleponWifi,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 11 Okt 2025 18:44,1,Detail PropertiNama ApartemenSetiabudi SkygardenTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653437-62,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-17mily-setiabudi-cp-1007572234,"Rumah Berkelas LT 520m² / LB 400m² di Kompleks Cluster Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 17.000.000.000,4,2,520 m²Luas Tanah,400 m²Luas Bangunan,SHM,Rumah,Semi Furnished,Fasilitas RumahWifi,Keamanan 24 Jam,RumahJualDiperbaharui : 12 Okt 2025 22:21,2,Detail PropertiSertifikatSHMGarasi2Carpots1Daya Listrik3500 WattInteriorSemi FurnishedTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763653448-63,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-berlokasi-strategis-dan-ekslusif-di-daerah-kuningan-jakarta-selatan-1009412330,"Rumah Strategis 4 KT Luas Tanah 504m² di Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 34.000.000.000,4,2,504 m²Luas Tanah,385 m²Luas Bangunan,SHM,2,,,,RumahJualDiperbaharui : 16 Jul 2025 16:44,2,Detail PropertiSertifikatSHMGarasi2Tipe PropertiRumahTipe IklanSaleKamar Tidur4Kamar Mandi2
1763653459-64,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-50mily-setiabudi-cp-1011805322,"Rumah Terawat di Setiabudi, Jakarta Selatan, LT 500m2m² LB 0m2m² HARGA MENARIK!",Rumah,"Setiabudi, Jakarta Selatan, Jakarta",Rp 50.000.000.000,500 m²,,,,Rumah,,,,,RumahJualDiperbaharui : 17 Okt 2025 14:30,Sale,Detail PropertiTipe PropertiRumahTipe IklanSaleOrientasi BangunanHook
1763653470-65,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-5mily-setiabudi-cp-1011835048,"Rumah 0 KT 0 KM Fully Furnished di Lokasi Prestisius Setiabudi, Jakarta Selatan",Rumah,"Setiabudi, Jakarta Selatan, Jakarta",Rp 5.000.000.000,117 m²,180 m²,,,Rumah,,,,,RumahJualDiperbaharui : 20 Okt 2025 17:50,Sale,Detail PropertiTipe PropertiRumahTipe IklanSaleOrientasi BangunanHook
1763653482-66,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-10mily-setiabudi-cp-1010314919,"SPECIAL PRICE! Rumah Asri di Setiabudi, LT 375m² LB 210m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 10.000.000.000,4,4,375 m²Luas Tanah,210 m²Luas Bangunan,SHM,Hook,,,,RumahJualDiperbaharui : 10 Okt 2025 09:43,5500 Watt,Detail PropertiSertifikatSHMDaya Listrik5500 WattJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763653492-67,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/apartment-bagus-aryaduta-semanggi-di-jakarta-selatan-1011022126,"Apartemen Kawasan Setiabudi, 1 KM, Luas 78m²",Aryaduta Semanggi,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.900.000.000,1,1,78 m²Luas Apartemen,,Aryaduta Semanggi,,Full Furnished,Fasilitas AreaKolam Renang,,ApartemenJualDiperbaharui : 08 Agt 2025 20:15,28,Detail PropertiNama ApartemenAryaduta SemanggiTingkat Lantai28Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763653505-68,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-4mily-setiabudi-cp-1011658336,"Rumah LB 230m² di Pusat Kota Setiabudi, Jakarta Selatan - Harga Terjangkau",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.600.000.000,6,4,227 m²Luas Tanah,230 m²Luas Bangunan,SHM,6,,,,RumahJualDiperbaharui : 15 Okt 2025 22:56,1,Detail PropertiSertifikatSHMCarpots1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur6Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763653516-69,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/pearl-garden-resort-apartment-semanggi-gatot-subroto-akses-mudah-sudirman-thamrin-kuningan-1010356083,"Apartemen Strategis Kawasan Setiabudi, 3 KM, Luas 123m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Pemandangan Kota",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.150.000.000,3,3,123 m²Luas Apartemen,,Apartemen,,,,,ApartemenJualDiperbaharui : 02 Jun 2025 09:55,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSale
1763653527-70,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-16miliar-setiabudi-cp-1011813866,"Rumah SUPER MEWAH! di , Jakarta Selatan, LT 520m2m² Bangunan 350m2m², HARGA SPESIAL",1,"Setiabudi, Jakarta Selatan, Jakarta",Rp 16.000.000.000,3,3,520 m²Luas Tanah,350 m²Luas Bangunan,1,3,,,,RumahJualDiperbaharui : 06 Nov 2025 03:01,Rumah,Detail PropertiGarasi1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur3Kamar Mandi3
1763653536-71,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-14miliar-setiabudi-cp-1011379622,"Rumah di , Jakarta Selatan, LT 298m2m² Bangunan 260m2m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 14.500.000.000,5,5,298 m²Luas Tanah,260 m²Luas Bangunan,SHM,5,,,,RumahJualDiperbaharui : 06 Nov 2025 09:15,Rumah,Detail PropertiSertifikatSHMTipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur5Kamar Mandi5
1763653548-72,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=11,https://www.99.co/id/properti/rumah-dijual-24miliar-setiabudi-cp-1012017899,"Rumah Siap Huni 2 KT 2 KM di Kawasan Bisnis , Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 24.000.000.000,2,2,539 m²Luas Tanah,270 m²Luas Bangunan,SHM,2,,,,RumahJualDiperbaharui : 12 Nov 2025 15:31,10,Detail PropertiSertifikatSHMCarpots10Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur2Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
