data-page-selector,name_1,multiple_data_spesifik_place,interior_0,property_typ,Date_time,electrical,certificate,facility_list,bed_room_numeric,bathroom_numeric,land_size_numeric,luas2_Bangunan_numeric,price_numeric,has_electrical_info,certificate_strength,interior_quality,is_apartment,effective_area,price_per_m2,building_to_land_ratio,total_facilities,has_kolam_renang,has_tv_kabel,has_ac,has_keamanan_24_jam,has_internet,has_wifi,is_premium_location,log_price,log_effective_area,log_price_per_m2,price_segment,combined_segment
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011347530,"HOT UNIT! Apartemen di Setiabudi, 2 KM, Luas 87m²",Setiabudi Area,Full Furnished,Apartemen,2025-10-11 00:01:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Wifi', 'Mesin Cuci']",2.0,2.0,,87.0,3950000000,0,1.0,3,1,87.0,45402298.85057471,1.0,6,1,1,0,0,1,1,0,22.096981416112605,4.477336814478207,17.631073319230175,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-23miliar-setiabudi-cp-1012027963,"PREMIUM CHOICE! Apartemen Kawasan , 3 KM, Luas 355m2m², Lokasi Premium, Fasilitas Terbaik",St Regis,Unfurnished,Apartemen,2025-11-06 20:40:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,3.0,,355.0,23000000000,0,1.0,1,1,355.0,64788732.3943662,1.0,2,1,0,0,0,0,0,1,23.85876005291904,5.87493073085203,17.98664227883493,luxury,apartment_luxury
https://www.99.co/id/properti/for-sale-setiabudi-sky-garden-apartment-at-south-jakarta-1005921748,"UNIT TERBAIK! Apartemen di Setiabudi, Jakarta Selatan, 1 KM, Luas 63m², Harga Terbaik",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,,0.0,Lainnya,[],2.0,1.0,,63.0,2900000000,0,1.0,3,1,63.0,46031746.03174603,1.0,0,0,0,0,0,0,0,0,21.787976574283668,4.1588830833596715,17.644841869271445,budget,apartment_budget
https://www.99.co/id/properti/for-sale-setiabudi-residences-apartment-in-south-jakarta-1006600931,"BEST DEAL! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KT, Luas 99m², Siap Ditempati, View Kota",Setiabudi Residences,Semi Furnished,Apartemen,,0.0,Lainnya,[],2.0,2.0,,99.0,2800000000,0,1.0,2,1,99.0,28282828.282828283,1.0,0,0,0,0,0,0,0,1,21.752885254484713,4.605170185988092,17.157765439350122,budget,apartment_budget
https://www.99.co/id/properti/rumah-mewah-siap-huni-di-pusat-kota-1011297523,"DIJUAL CEPAT! Rumah di Setiabudi, Jakarta Selatan, Luas 334m² LB 860m² HARGA NEGO!",Setiabudi Area,Unfurnished,Rumah,2025-09-10 15:24:00,0.0,SHM,[],4.0,4.0,860.0,334.0,21000000000,0,4.0,1,0,860.0,24418604.651162792,0.3883720930232558,0,0,0,0,0,0,0,0,23.767788274717454,6.7580945044277305,17.01085592637466,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1011655442,"BEST DEAL! Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KT, Luas 135m²",Setiabudi Skygarden,Full Furnished,Apartemen,2025-10-11 18:44:00,0.0,Lainnya,"['Kolam Renang', 'Internet', 'CCTV', 'Telepon', 'Wifi']",3.0,2.0,,135.0,4200000000,0,1.0,3,1,135.0,31111111.111111112,1.0,5,1,0,0,0,1,1,0,22.15835036247383,4.912654885736052,17.253075615940162,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-17mily-setiabudi-cp-1007572234,"Rumah Berkelas LT 520m² / LB 400m² di Kompleks Cluster Setiabudi, Jakarta Selatan",Setiabudi Area,Semi Furnished,Rumah,2025-10-12 22:21:00,3500.0,SHM,['Wifi'],4.0,2.0,520.0,400.0,17000000000,1,4.0,2,0,520.0,32692307.692307692,0.7692307692307693,1,0,0,0,0,0,1,0,23.55647918106145,6.255750041753367,17.302650400015388,medium,house_medium
https://www.99.co/id/properti/rumah-berlokasi-strategis-dan-ekslusif-di-daerah-kuningan-jakarta-selatan-1009412330,"Rumah Strategis 4 KT Luas Tanah 504m² di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-07-16 16:44:00,0.0,SHM,[],4.0,2.0,504.0,385.0,34000000000,0,4.0,1,0,504.0,67460317.46031746,0.7638888888888888,0,0,0,0,0,0,0,0,24.249626361591986,6.22455842927536,18.027050108314732,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-50mily-setiabudi-cp-1011805322,"Rumah Terawat di Setiabudi, Jakarta Selatan, LT 500m2m² LB 0m2m² HARGA MENARIK!",Setiabudi Area,Unfurnished,Rumah,2025-10-17 14:30:00,0.0,Lainnya,[],4.0,3.0,500.0,300.0,50000000000,0,1.0,1,0,500.0,84857732.18183187,0.6,0,0,0,0,0,0,0,0,24.63528884239456,6.2166061010848646,18.420680753952364,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-5mily-setiabudi-cp-1011835048,"Rumah 0 KT 0 KM Fully Furnished di Lokasi Prestisius Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-20 17:50:00,0.0,Lainnya,[],4.0,3.0,180.0,117.0,5000000000,0,1.0,1,0,180.0,27777777.777777776,0.65,0,0,0,0,0,0,0,0,22.33270374958051,5.198497031265826,17.1397469344903,budget,house_budget
https://www.99.co/id/properti/rumah-dijual-10mily-setiabudi-cp-1010314919,"SPECIAL PRICE! Rumah Asri di Setiabudi, LT 375m² LB 210m²",Setiabudi Area,Unfurnished,Rumah,2025-10-10 09:43:00,5500.0,SHM,[],4.0,4.0,375.0,210.0,10000000000,1,4.0,1,0,375.0,26666666.666666668,0.56,0,0,0,0,0,0,0,0,23.025850930040455,5.929589143389895,17.098924941470045,medium,house_medium
https://www.99.co/id/properti/apartment-bagus-aryaduta-semanggi-di-jakarta-selatan-1011022126,"Apartemen Kawasan Setiabudi, 1 KM, Luas 78m²",Aryaduta Semanggi,Full Furnished,Apartemen,,0.0,Lainnya,['Kolam Renang'],1.0,1.0,,78.0,1900000000,0,1.0,3,1,78.0,24358974.35897436,1.0,1,1,0,0,0,0,0,0,21.365119723645122,4.3694478524670215,17.008410937481845,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-4mily-setiabudi-cp-1011658336,"Rumah LB 230m² di Pusat Kota Setiabudi, Jakarta Selatan - Harga Terjangkau",Setiabudi Area,Unfurnished,Rumah,2025-10-15 22:56:00,0.0,SHM,[],6.0,4.0,230.0,227.0,4600000000,0,4.0,1,0,230.0,20000000.0,0.9869565217391304,0,0,0,0,0,0,0,0,22.24932214065885,5.442417710521793,16.811242881518265,budget,house_budget
https://www.99.co/id/properti/pearl-garden-resort-apartment-semanggi-gatot-subroto-akses-mudah-sudirman-thamrin-kuningan-1010356083,"Apartemen Strategis Kawasan Setiabudi, 3 KM, Luas 123m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Pemandangan Kota",Setiabudi Area,Unfurnished,Apartemen,2025-06-02 09:55:00,0.0,Lainnya,[],3.0,3.0,,123.0,4150000000,0,1.0,1,1,123.0,33739837.398373984,1.0,0,0,0,0,0,0,0,0,22.146374171429983,4.820281565605037,17.334189845455153,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-16miliar-setiabudi-cp-1011813866,"Rumah SUPER MEWAH! di , Jakarta Selatan, LT 520m2m² Bangunan 350m2m², HARGA SPESIAL",Setiabudi Area,Unfurnished,Rumah,2025-11-06 03:01:00,0.0,Lainnya,[],3.0,3.0,520.0,350.0,16000000000,0,1.0,1,0,520.0,30769230.769230768,0.6730769230769231,0,0,0,0,0,0,0,0,23.49585455924869,6.255750041753367,17.24202578011072,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-14miliar-setiabudi-cp-1011379622,"Rumah di , Jakarta Selatan, LT 298m2m² Bangunan 260m2m²",Setiabudi Area,Unfurnished,Rumah,2025-11-06 09:15:00,0.0,SHM,[],5.0,5.0,298.0,260.0,14500000000,0,4.0,1,0,298.0,48657718.12080537,0.87248322147651,0,0,0,0,0,0,0,0,23.397414486441907,5.700443573390686,17.70032102041926,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-24miliar-setiabudi-cp-1012017899,"Rumah Siap Huni 2 KT 2 KM di Kawasan Bisnis , Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-11-12 15:31:00,0.0,SHM,[],2.0,2.0,539.0,270.0,24000000000,0,4.0,1,0,539.0,44526901.66975881,0.5009276437847866,0,0,0,0,0,0,0,0,23.901319667336022,6.29156913955832,17.611604118843694,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-17miliar-setiabudi-cp-1009235002,"PENAWARAN TERBAIK! Rumah Strategis di , LT 520m2m² LB 400m2m²",Setiabudi Area,Unfurnished,Rumah,2025-11-06 20:10:00,0.0,SHM,[],5.0,3.0,520.0,400.0,17000000000,0,4.0,1,0,520.0,32692307.692307692,0.7692307692307693,0,0,0,0,0,0,0,0,23.55647918106145,6.255750041753367,17.302650400015388,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-5mily-setiabudi-cp-1011704545,"BEST DEAL! Rumah Nyaman area Setiabudi, Luas 103m² LB 100m²",Setiabudi Area,Unfurnished,Rumah,2025-10-10 16:15:00,0.0,SHM,[],3.0,2.0,103.0,100.0,5000000000,0,4.0,1,0,103.0,48543689.32038835,0.970873786407767,0,0,0,0,0,0,0,0,22.33270374958051,4.6443908991413725,17.697974781750876,budget,house_budget
https://www.99.co/id/properti/rumah-dijual-55mily-setiabudi-cp-1011705011,"HUNIAN BERKELAS! Rumah Premium Setiabudi, Jakarta Selatan, LT 1039m² LB 1500m²",Setiabudi Area,Unfurnished,Rumah,2025-10-10 16:46:00,0.0,Lainnya,[],7.0,7.0,1500.0,1039.0,55000000000,0,1.0,1,0,1251.0,36666666.666666664,0.6926666666666667,0,0,0,0,0,0,0,0,24.730599022197065,7.313886831633462,17.41737866236131,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011703389,"BEST DEAL! Apartemen di Setiabudi, Jakarta Selatan, 3 KM, Luas 90m², Fasilitas Modern, Lokasi Strategis",Setiabudi Area,Unfurnished,Apartemen,2025-10-10 15:30:00,0.0,Lainnya,[],4.0,3.0,,90.0,2500000000,0,1.0,1,1,90.0,27777777.777777776,1.0,0,0,0,0,0,0,0,0,21.639556569220566,4.51085950651685,17.1397469344903,budget,apartment_budget
https://www.99.co/id/properti/rumah-cantik-mewah-dan-asri-di-jaksel-lebak-bulus-dibawah-harga-pasar-1007279897,"INVESTASI CERDAS! Rumah Premium Setiabudi, Jakarta Selatan, LT 600m² LB 999m²",Setiabudi Area,Unfurnished,Rumah,2025-06-11 12:58:00,0.0,Lainnya,[],6.0,4.0,999.0,600.0,23000000000,0,1.0,1,0,999.0,23023023.023023024,0.6006006006006006,0,0,0,0,0,0,0,0,23.85876005291904,6.907755278982137,16.95200531766179,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-27mily-setiabudi-cp-1009368092,"Rumah kawasan Setiabudi, Jakarta Selatan, LT 308m² LB 425m²",Setiabudi Area,Unfurnished,Rumah,2025-09-18 20:19:00,0.0,Lainnya,[],5.0,6.0,425.0,308.0,27500000000,0,1.0,1,0,425.0,64705882.35294118,0.7247058823529412,0,0,0,0,0,0,0,0,24.0374518416553,6.054439346269371,17.985362688149067,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-64mily-setiabudi-cp-1009367165,"Rumah Terawat di Setiabudi, Jakarta Selatan, LT 800m², Luas Bangunan 650m²",Setiabudi Area,Unfurnished,Rumah,2025-09-18 20:19:00,0.0,Lainnya,[],7.0,4.0,800.0,650.0,64000000000,0,1.0,1,0,800.0,80000000.0,0.8125,0,0,0,0,0,0,0,0,24.882148920321708,6.68586094706836,18.197537205138154,luxury,house_luxury
https://www.99.co/id/properti/setia-budi-ruko-5-lantai-lokasi-sangat-strategis-95638382050,"BEST DEAL! Rumah Siap Huni di Setiabudi, LT 72m² Bangunan 360m²",Setiabudi Area,Unfurnished,Rumah,2025-07-07 14:06:00,0.0,Lainnya,[],4.0,3.0,360.0,72.0,6500000000,0,1.0,1,0,360.0,18055555.555555556,0.373134328358209,0,0,0,0,0,0,0,0,22.59506801400185,5.8888779583328805,16.70896403778246,medium,house_medium
https://www.99.co/id/properti/dijual-1-unit-apartemen-horison-suites-2-br-fully-furnished-1004226674,"Apartemen Mewah Kawasan Setiabudi, 2 KT, Luas 90m², Dekat ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Aston Rasuna,Full Furnished,Apartemen,2025-07-16 07:40:00,0.0,Lainnya,[],2.0,2.0,,90.0,1700000000,0,1.0,3,1,90.0,18888888.888888888,1.0,0,0,0,0,0,0,0,0,21.253894088596816,4.51085950651685,16.754084470619492,budget,apartment_budget
https://www.99.co/id/properti/jual-apartemen-setiabudi-residence-3-kamar-tidur-1003765335,"BEST CHOICE! Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KT, Luas 141m², Harga Terbaik",Setiabudi Area,Unfurnished,Apartemen,2025-06-09 13:00:00,0.0,Hak Sewa,[],3.0,2.0,,141.0,5500000000,0,1.0,1,1,141.0,39007092.19858156,1.0,0,0,0,0,0,0,0,0,22.428013929366653,4.955827057601261,17.479254064443033,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011679062,"Apartemen Eksklusif Kawasan Setiabudi, 2 KM, Luas 86m², Fasilitas Terbaik",Setiabudi Area,Unfurnished,Apartemen,2025-10-09 11:06:00,0.0,Lainnya,[],2.0,2.0,,86.0,2850000000,0,1.0,1,1,86.0,33139534.88372093,1.0,0,0,0,0,0,0,0,0,21.770584831577846,4.465908118654584,17.3162375651489,budget,apartment_budget
https://www.99.co/id/properti/di-jual-showroombengkel-di-jl-setiabudi-jaksel-1011254031,"PROPERTI UNGGULAN! Rumah Premium area Setiabudi, LT 539m² Bangunan 270m²",Setiabudi Area,Unfurnished,Rumah,2025-09-10 06:08:00,0.0,SHM,[],4.0,3.0,539.0,270.0,21500000000,0,4.0,1,0,539.0,39888682.7458256,0.5009276437847866,0,0,0,0,0,0,0,0,23.79131877212654,6.29156913955832,17.5016032262408,luxury,house_luxury
https://www.99.co/id/properti/apartement-the-st-regis-3-br-1010882553,"EXCLUSIVE UNIT! Apartemen di Setiabudi, 3 KT, Luas 370m², Area Strategis, Fasilitas Terbaik",The St. Regis,Full Furnished,Apartemen,2025-07-24 19:31:00,0.0,Lainnya,[],3.0,3.0,,370.0,24000000000,0,1.0,3,1,370.0,64864864.86486486,1.0,0,0,0,0,0,0,0,0,23.901319667336022,5.916202062607435,17.987816677072754,luxury,apartment_luxury
https://www.99.co/id/properti/di-apartement-3-br-at-the-st-regis-residence-jakarta-1010882573,"Apartemen Strategis Kawasan Setiabudi, Luas 370m², 3 KT",The St. Regis,Semi Furnished,Apartemen,2025-07-24 19:42:00,0.0,Lainnya,[],3.0,3.0,,370.0,23000000000,0,1.0,2,1,370.0,62162162.16216216,1.0,0,0,0,0,0,0,0,0,23.85876005291904,5.916202062607435,17.94525706332425,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-dijual-24mily-setiabudi-cp-1011308304,"Apartemen Strategis Kawasan Setiabudi, 3 KM, Luas 355m2m²",St Regis,Full Furnished,Apartemen,2025-10-21 15:32:00,0.0,Lainnya,['Kolam Renang'],3.0,3.0,,355.0,24000000000,0,1.0,3,1,355.0,67605633.8028169,1.0,1,1,0,0,0,0,0,1,23.901319667336022,5.87493073085203,18.029201892610608,luxury,apartment_luxury
https://www.99.co/id/properti/rumah-dijual-76mily-setiabudi-cp-1011550444,"Rumah Kawasan Setiabudi, LT 4500m², Bangunan 0m²",Setiabudi Area,Unfurnished,Rumah,2025-10-08 15:50:00,0.0,Lainnya,[],4.0,3.0,4500.0,2700.0,76050000000,0,1.0,1,0,1251.0,16900000.0,0.6,0,0,0,0,0,0,0,0,25.054656855664863,8.412054873292933,16.642824239064897,luxury,house_luxury
https://www.99.co/id/properti/for-sale-pearl-garden-resort-apartment-gatot-subroto-studio-unit-1010439824,"Apartemen di Setiabudi, 1 KT, Luas 51m², Good View",Setiabudi Area,Unfurnished,Apartemen,2025-09-11 16:21:00,0.0,SHM,[],1.0,1.0,,51.0,2500000000,0,4.0,1,1,51.0,49019607.84313726,1.0,0,0,0,0,0,0,0,0,21.639556569220566,3.9512437185814275,17.707730956496242,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-stregis-1009355551,"Rumah di Setiabudi, Jakarta Selatan, Luas 1m² Bangunan 370m²",Setiabudi Area,Unfurnished,Rumah,2025-09-18 12:49:00,0.0,Lainnya,[],3.0,3.0,370.0,1.0,25000000000,0,1.0,1,0,370.0,67567567.56756757,0.373134328358209,0,0,0,0,0,0,0,0,23.942141661854613,5.916202062607435,18.028638670976342,luxury,house_luxury
https://www.99.co/id/properti/dijual-tanahrumah-di-setiabudi-timur-3-1009353324,"Rumah Nyaman di Setiabudi, Jakarta Selatan, Luas 218m² Bangunan 200m²",Setiabudi Area,Unfurnished,Rumah,2025-09-18 12:49:00,0.0,Lainnya,[],3.0,3.0,218.0,200.0,6500000000,0,1.0,1,0,218.0,29816513.76146789,0.9174311926605505,0,0,0,0,0,0,0,0,22.59506801400185,5.389071729816501,17.210572984597373,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011671739,"HOT UNIT! Apartemen di Setiabudi, 3 KT, Luas 136m²",Setiabudi Area,Unfurnished,Apartemen,2025-10-10 23:55:00,0.0,Lainnya,[],3.0,2.0,,136.0,2000000000,0,1.0,1,1,136.0,14705882.352941176,1.0,0,0,0,0,0,0,0,0,21.416413018006356,4.919980925828125,16.503758199770303,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1011671845,"Apartemen di Setiabudi, 0 KM, Luas 155m²",Setiabudi Area,Unfurnished,Apartemen,2025-10-10 23:55:00,0.0,Lainnya,[],3.0,2.0,,155.0,6000000000,0,1.0,1,1,155.0,38709677.41935484,1.0,0,0,0,0,0,0,0,0,22.515025306341133,5.049856007249537,17.471600215088554,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-25mily-setiabudi-cp-1009302529,"Rumah dengan Lokasi Strategis 3 KT di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-13 00:54:00,0.0,Lainnya,[],3.0,3.0,370.0,1.0,25000000000,0,1.0,1,0,370.0,67567567.56756757,0.373134328358209,0,0,0,0,0,0,0,0,23.942141661854613,5.916202062607435,18.028638670976342,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-50mily-setiabudi-cp-1011805321,"Rumah 0 KT 0 KM Fully Furnished di Setiabudi, Dekat Mal, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-17 14:30:00,0.0,Lainnya,[],4.0,3.0,500.0,300.0,50000000000,0,1.0,1,0,500.0,84857732.18183187,0.6,0,0,0,0,0,0,0,0,24.63528884239456,6.2166061010848646,18.420680753952364,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-2miliar-setiabudi-cp-1012115177,"Apartemen Cozy Dijual di Jakarta Selatan Spesifikasi 3 KT, 2 KM",Setiabudi Area,Unfurnished,Apartemen,2025-11-15 06:41:00,0.0,SHM,[],3.0,2.0,,106.0,2000000000,0,4.0,1,1,106.0,18867924.528301887,1.0,0,0,0,0,0,0,0,0,21.416413018006356,4.672828834461906,16.752973976394287,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-9mily-setiabudi-cp-1010840448,"Dijual Cepat Rumah 2 KT 2 KM di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-13 16:31:00,0.0,Lainnya,[],2.0,2.0,260.0,150.0,9000000000,0,1.0,1,0,260.0,34615384.615384616,0.5769230769230769,0,0,0,0,0,0,0,0,22.920490414393743,5.564520407322694,17.35980881215599,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-29mily-setiabudi-cp-1007050944,"Rumah Area Strategis di Setiabudi, Jakarta Selatan, LT 460m² Bangunan 300m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-11 04:21:00,0.0,SHM,"['Keamanan 24 Jam', 'Taman']",3.0,3.0,460.0,300.0,29000000000,0,4.0,2,0,460.0,63043478.26086956,0.6521739130434783,2,0,0,0,1,0,0,0,24.090561666967368,6.133398042996649,17.959335193311812,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-8mily-setiabudi-cp-1003234135,"Rumah 2 Kamar Dekat dengan Akses Transportasi, Jakarta Selatan - Lokasi Premium",Setiabudi Area,Unfurnished,Rumah,2025-10-29 15:40:00,0.0,SHM,"['Keamanan 24 Jam', 'Taman']",2.0,2.0,214.0,210.0,8900000000,0,4.0,1,0,214.0,41588785.04672897,0.9813084112149533,2,0,0,0,1,0,0,0,22.909317113796863,5.3706380281276624,17.5433411227076,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-64mily-setiabudi-cp-1009388144,"Rumah LT 800m² / LB 650m² One Gate System di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-09-19 04:28:00,0.0,SHM,"['Kolam Renang', 'Telepon']",4.0,3.0,800.0,650.0,64000000000,0,4.0,1,0,800.0,80000000.0,0.8125,2,1,0,0,0,0,0,0,24.882148920321708,6.68586094706836,18.197537205138154,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-9000jt-setiabudi-cp-11024401372,"Apartemen Strategis di Setiabudi, 1 KT, Luas 47m²",Setiabudi Area,Unfurnished,Apartemen,2025-10-13 16:32:00,0.0,Lainnya,[],1.0,1.0,,47.0,900000000,0,1.0,1,1,47.0,19148936.170212764,1.0,0,0,0,0,0,0,0,0,20.617905322399697,3.8712010109078907,16.767757771800746,budget,apartment_budget
https://www.99.co/id/properti/dijual-rumah-lama-cocok-untuk-kost-di-jl-palimanan-setia-budi-1009386327,"Rumah LT 196m² Newly Renovated di Lokasi Prestisius Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-07-06 23:42:00,0.0,SHM,['Dekat Tempat Ibadah'],5.0,3.0,196.0,161.0,3000000000,0,4.0,1,0,196.0,15306122.448979592,0.8214285714285714,1,0,0,0,0,0,0,0,21.821878125947855,5.2832037287379885,16.543763531717335,budget,house_budget
https://www.99.co/id/properti/rumah-dijual-8mily-setiabudi-cp-1011394137,"Rumah LT 323m² / LB 180m² One Gate System di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-09-19 04:24:00,0.0,Lainnya,"['Keamanan 24 Jam', 'Taman']",2.0,2.0,323.0,180.0,8500000000,0,1.0,1,0,323.0,26315789.47368421,0.5572755417956656,2,0,0,0,1,0,0,0,22.86333200056033,5.780743515792329,17.085679715220024,medium,house_medium
https://www.99.co/id/properti/rumah-2-lantai-rooftop-dengan-konsep-industrial-di-kawasan-elite-setia-budi-jakarta-selatan-1009280418,"Rumah Menguntungkan di Setiabudi, Dekat Kawasan Bisnis, Jakarta Selatan - 5 Kamar Tidur",Setiabudi Area,Unfurnished,Rumah,2025-09-17 01:12:00,0.0,SHM,[],5.0,6.0,425.0,308.0,27500000000,0,4.0,1,0,425.0,64705882.35294118,0.7247058823529412,0,0,0,0,0,0,0,0,24.0374518416553,6.054439346269371,17.985362688149067,luxury,house_luxury
https://www.99.co/id/properti/rumah-2-lantai-setiabudi-jakarta-selatan-1006192552,"DIJUAL CEPAT! Rumah Siap Huni Area Strategis Setiabudi, LT 460m² LB 300m²",Setiabudi Area,Unfurnished,Rumah,2025-09-08 23:50:00,0.0,SHM,['Taman'],6.0,3.0,460.0,300.0,29000000000,0,4.0,1,0,460.0,63043478.26086956,0.6521739130434783,1,0,0,0,0,0,0,0,24.090561666967368,6.133398042996649,17.959335193311812,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-10mily-setiabudi-cp-1011302315,"Rumah di Setiabudi, Luas 240m², LB 150m²",Setiabudi Area,Unfurnished,Rumah,2025-10-10 14:35:00,0.0,Lainnya,[],2.0,1.0,240.0,150.0,10000000000,0,1.0,1,0,240.0,41666666.666666664,0.625,0,0,0,0,0,0,0,0,23.025850930040455,5.484796933490655,17.545212030598464,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-6mily-setiabudi-cp-1011702447,"Rumah Harga Terjangkau 7 KT di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-10 14:52:00,0.0,SHM,[],7.0,2.0,200.0,180.0,6700000000,0,4.0,1,0,200.0,33500000.0,0.9,0,0,0,0,0,0,0,0,22.625373363492585,5.303304908059076,17.32705602664604,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-10mily-setiabudi-cp-1011702240,"Rumah Idaman 7 KT 3 KM Akses Strategis di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-10 14:45:00,0.0,SHM,[],7.0,3.0,268.0,170.0,10500000000,0,4.0,1,0,268.0,39179104.47761194,0.6343283582089553,0,0,0,0,0,0,0,0,23.074641094205127,5.594711379601839,17.48365413912284,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011110608,"BEST DEAL! Apartemen Kawasan Setiabudi, 2 KT, Luas 0m²",Setiabudi Area,Unfurnished,Apartemen,2025-10-10 15:07:00,0.0,Lainnya,[],2.0,2.0,,125.5,2600000000,0,1.0,1,1,125.5,20717131.474103585,1.0,0,0,0,0,0,0,0,0,21.678777282358464,4.840242308167575,16.846471571671238,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1011665458,"Apartemen Eksklusif Kawasan Setiabudi, 1 KM, Luas 684m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Lengkap",Setiabudi Area,Unfurnished,Apartemen,2025-10-11 09:37:00,0.0,Lainnya,[],2.0,1.0,,684.0,1800000000,0,1.0,1,1,684.0,2631578.947368421,1.0,0,0,0,0,0,0,0,0,21.311052502404085,6.529418838262226,14.783094964225908,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-22mily-setiabudi-cp-1002093289,"Apartemen Strategis Kawasan Setiabudi, 0 KM, Luas 355m²",Setiabudi Area,Unfurnished,Apartemen,2025-10-16 10:00:00,0.0,Lainnya,[],3.0,2.0,,355.0,22010000000,0,1.0,1,1,355.0,62000000.0,1.0,0,0,0,0,0,0,0,0,23.814762732530216,5.87493073085203,17.9426449591384,luxury,apartment_luxury
